NU_ANO;CO_UF_ESCOLA;SG_UF_ESCOLA;CO_MUNICIPIO_ESCOLA;NO_MUNICIPIO_ESCOLA;CO_ESCOLA_EDUCACENSO;NO_ESCOLA_EDUCACENSO;TP_DEPENDENCIA_ADM_ESCOLA;TP_LOCALIZACAO_ESCOLA;NU_MATRICULAS;NU_PARTICIPANTES_NEC_ESP;NU_PARTICIPANTES;NU_TAXA_PARTICIPACAO;NU_MEDIA_CN;NU_MEDIA_CH;NU_MEDIA_LP;NU_MEDIA_MT;NU_MEDIA_RED;NU_MEDIA_OBJ;NU_MEDIA_TOT;INSE;PC_FORMACAO_DOCENTE;NU_TAXA_PERMANENCIA;NU_TAXA_APROVACAO;NU_TAXA_REPROVACAO;NU_TAXA_ABANDONO;PORTE_ESCOLA
2015;51;MT;5105101;Juara;51011794;EE OSCAR SOARES;2;1;256;2;157;61,33;470,82;555,38;495,82;449,83;527,01;NA;NA;Grupo 3;35,0;82,17;60,4;14,4;25,2;Maior que 90 alunos
2015;51;MT;5106273;Novo Horizonte do Norte;51012146;EE ROSMAY KARA JOSE;2;1;57;2;29;50,88;461,17;539,31;466,44;414,57;461,38;NA;NA;Grupo 3;38,6;93,10;73,1;10,6;16,3;De 31 a 60 alunos
2015;51;MT;5106802;Porto dos Gaúchos;51012600;EE JOSE ALVES BEZERRA;2;1;39;0;25;64,10;444,50;530,62;472,11;445,48;476,00;NA;NA;Grupo 3;32,4;80,00;72,9;14,7;12,4;De 31 a 60 alunos
2015;51;MT;5107305;São José do Rio Claro;51012960;EE SAO JOSE DO RIO CLARO;2;1;120;0;71;59,17;465,55;545,20;485,88;443,39;500,28;NA;NA;Grupo 3;35,7;80,28;62,5;11,1;26,4;Maior que 90 alunos
2015;51;MT;5107941;Tabaporã;51013177;EE FRANCISCO SALDANHA NETO;2;1;85;2;45;52,94;445,84;517,24;467,21;439,33;462,67;NA;NA;Grupo 3;33,2;80,00;73,3;25,4;1,3;De 61 a 90 alunos
2015;51;MT;5105259;Lucas do Rio Verde;51013312;CE PIAGET ENSINO DE PRIMEIRO E SEGUNDO GRAUS;4;1;29;0;27;93,10;559,57;633,70;570,00;600,51;636,30;NA;NA;Grupo 5;36,7;55,56;95,3;3,5;1,2;De 1 a 30 alunos
2015;51;MT;5105259;Lucas do Rio Verde;51013568;EE DOM BOSCO;2;1;361;9;238;65,93;470,54;556,82;504,63;462,01;515,00;NA;NA;Grupo 3;39,4;67,65;71,6;19,1;9,3;Maior que 90 alunos
2015;51;MT;5105259;Lucas do Rio Verde;51013576;EE ANGELO NADIN;2;1;138;2;71;51,45;461,05;536,49;484,10;451,54;523,66;NA;NA;Grupo 4;32,9;76,06;72,1;12,5;15,4;Maior que 90 alunos
2015;51;MT;5105259;Lucas do Rio Verde;51013606;COOENSINO UNIVERSAL DOIS MIL;4;1;26;0;20;76,92;489,70;573,13;506,03;462,77;554,00;NA;NA;Grupo 5;40,6;0,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;51;MT;5105903;Nobres;51014050;EE PROF NILO POVOAS;2;1;172;2;97;56,40;446,00;523,89;475,55;428,78;461,65;NA;NA;Grupo 3;26,3;86,60;71,3;10,9;17,8;Maior que 90 alunos
2015;51;MT;5106224;Nova Mutum;51014211;ESCOLA CENECISTA HILDA STRENGER RIBEIRO;4;1;30;0;30;100,00;543,55;607,85;554,67;594,73;627,33;NA;NA;Grupo 5;23,1;80,00;88,7;11,3;0,0;De 1 a 30 alunos
2015;51;MT;5106224;Nova Mutum;51014238;EE JOSE APARECIDO RIBEIRO;2;1;339;0;203;59,88;454,04;532,57;477,82;446,70;498,92;NA;NA;Grupo 3;25,0;66,01;73,9;10,4;15,7;Maior que 90 alunos
2015;51;MT;5107925;Sorriso;51014459;CENTRO EDUCACIONAL VINICIUS DE MORAES;4;1;73;1;61;83,56;550,21;595,70;533,25;577,26;641,07;NA;NA;Grupo 5;65,4;65,57;93,5;6,0;0,5;De 61 a 90 alunos
2015;51;MT;5107925;Sorriso;51014467;CENTRO DE EDUCACAO BASICA SAO JOSE;4;1;13;0;12;92,31;575,76;614,33;558,02;618,79;608,33;NA;NA;Grupo 6;52,8;41,67;100,0;0,0;0,0;De 1 a 30 alunos
2015;51;MT;5107925;Sorriso;51014769;EE 13 DE MAIO;2;1;63;1;34;53,97;455,59;518,26;467,59;408,03;480,59;NA;NA;Grupo 4;36,7;44,12;51,7;23,6;24,7;De 61 a 90 alunos
2015;51;MT;5107925;Sorriso;51014785;EE MARIO SPINELLI;2;1;469;7;352;75,05;469,27;543,57;483,88;451,69;515,51;NA;NA;Grupo 3;30,0;60,23;72,7;11,6;15,7;Maior que 90 alunos
2015;51;MT;5108006;Tapurah;51014947;EE CANDIDO PORTINARI;2;1;116;0;66;56,90;454,07;524,52;470,42;438,47;508,18;NA;NA;Grupo 3;31,0;74,24;71,6;9,1;19,3;Maior que 90 alunos
2015;51;MT;5103056;Cláudia;51015099;EE MANOEL SOARES CAMPOS;2;1;121;2;69;57,02;470,71;535,34;474,19;439,84;515,36;NA;NA;Grupo 3;26,5;82,61;69,7;10,2;20,1;Maior que 90 alunos
2015;51;MT;5105580;Marcelândia;51015765;EE PEDRO BIANCHINI;2;1;173;3;91;52,60;466,43;537,32;470,02;423,73;493,19;NA;NA;Grupo 3;22,9;82,42;62,9;17,6;19,5;Maior que 90 alunos
2015;51;MT;5107248;Santa Carmem;51015960;EE N SENHORA APARECIDA;2;1;44;0;29;65,91;468,01;552,17;481,73;465,52;517,93;NA;NA;Grupo 2;33,3;82,76;72,3;12,4;15,3;De 31 a 60 alunos
2015;51;MT;5107909;Sinop;51015994;ESCOLA CENECISTA SANTA ELISABETE;4;1;32;0;30;93,75;538,60;595,67;541,61;576,29;626,67;NA;NA;Grupo 5;38,5;53,33;89,5;9,6;0,9;De 31 a 60 alunos
2015;51;MT;5107909;Sinop;51016010;EDUCANDARIO ALBERT SABIN;4;1;19;0;19;100,00;491,98;578,35;510,12;469,03;549,47;NA;NA;Grupo 4;24,2;47,37;97,1;1,9;1,0;De 1 a 30 alunos
2015;51;MT;5107909;Sinop;51016052;EE SAO VICENTE DE PAULA;2;1;308;2;173;56,17;461,29;525,71;482,11;435,22;496,74;NA;NA;Grupo 3;39,1;70,52;61,1;24,7;14,2;Maior que 90 alunos
2015;51;MT;5107909;Sinop;51016397;EE ENIO PIPINO;2;1;281;3;192;68,33;460,27;539,97;478,54;437,74;499,69;NA;NA;Grupo 3;33,6;52,60;67,2;13,9;18,9;Maior que 90 alunos
2015;51;MT;5107909;Sinop;51016400;EE NILZA DE OLIVEIRA PIPINO;2;1;209;2;174;83,25;477,54;559,01;502,25;459,08;530,11;NA;NA;Grupo 4;30,0;74,71;76,4;16,6;7,0;Maior que 90 alunos
2015;51;MT;5107909;Sinop;51016419;EE OLIMPIO JOAO PISSINATI GUERRA;2;1;72;0;50;69,44;474,80;533,51;489,03;443,88;515,20;NA;NA;Grupo 4;39,0;90,00;65,9;28,7;5,4;De 61 a 90 alunos
2015;51;MT;5107909;Sinop;51016435;COLEGIO ADVENTISTA DE SINOP;4;1;25;0;21;84,00;496,65;577,62;510,10;526,20;634,29;NA;NA;Grupo 5;21,4;57,14;94,9;5,1;0,0;De 1 a 30 alunos
2015;51;MT;5107909;Sinop;51016443;COL DE EDUC BASICA CRISTHIANE ARCHER DAL BOSCO;4;1;44;0;43;97,73;578,62;615,72;568,72;578,43;661,40;NA;NA;Grupo 6;46,9;53,49;89,9;10,1;0,0;De 31 a 60 alunos
2015;51;MT;5108501;Vera;51016800;EE N SR DO PERPETUO SOCORRO;2;1;58;0;39;67,24;469,56;542,35;485,50;447,54;531,79;NA;NA;Grupo 3;38,8;82,05;51,9;22,0;26,1;De 31 a 60 alunos
2015;51;MT;5106208;Nova Brasilândia;51016885;EE PAD JOSE MARIA DO SACRAMENTO;2;1;35;0;21;60,00;457,72;519,90;460,32;436,92;492,38;NA;NA;Grupo 3;43,5;80,95;61,8;12,4;25,8;De 31 a 60 alunos
2015;51;MT;5106307;Paranatinga;51017652;EE APOLONIO BOURET DE MELO;2;1;181;3;107;59,12;468,19;550,33;483,35;431,81;509,23;NA;NA;Grupo 3;19,2;83,18;61,9;14,0;24,1;Maior que 90 alunos
2015;51;MT;5106455;Planalto da Serra;51018373;EE ALVARINA ALVES DE FREITAS;2;1;32;1;18;56,25;480,31;532,88;466,88;440,07;464,44;NA;NA;Grupo 3;22,7;72,22;49,4;23,1;27,5;De 31 a 60 alunos
2015;51;MT;5100359;Alto Boa Vista;51018551;EE JOAO REZENDE DE AZEVEDO;2;1;45;0;30;66,67;442,23;525,22;448,46;406,29;466,00;NA;NA;Grupo 3;19,5;86,67;70,0;13,1;16,9;De 31 a 60 alunos
2015;51;MT;5102694;Canabrava do Norte;51018667;EE ELIAS BENTO;2;1;44;0;24;54,55;445,31;520,64;441,10;403,17;483,33;NA;NA;Grupo 3;33,9;70,83;55,3;44,7;0,0;De 31 a 60 alunos
2015;51;MT;5107859;São Félix do Araguaia;51020572;EE PRES TANCREDO DE A NEVES;2;1;97;0;52;53,61;447,23;526,54;459,96;415,19;464,62;NA;NA;Grupo 3;15,2;76,92;63,5;10,1;26,4;Maior que 90 alunos
2015;51;MT;5100201;Água Boa;51021455;COLEGIO JESUS MARIA JOSE;4;1;15;0;14;93,33;500,80;555,07;492,50;502,69;600,00;NA;NA;Grupo 5;35,1;78,57;95,7;4,3;0,0;De 1 a 30 alunos
2015;51;MT;5100201;Água Boa;51021935;ESCOLA DE EDUCACAO BASICA RUI BARBOSA;4;1;19;0;18;94,74;523,09;581,08;529,79;535,06;598,89;NA;NA;Grupo 5;23,1;83,33;96,1;3,9;0,0;De 1 a 30 alunos
2015;51;MT;5106257;Nova Xavantina;51023318;EE JUSCELINO K OLIVEIRA;2;1;152;2;111;73,03;451,86;531,68;473,24;427,76;499,23;NA;NA;Grupo 3;31,1;76,58;65,1;18,0;16,9;Maior que 90 alunos
2015;51;MT;5106257;Nova Xavantina;51023342;EE MIN JOAO ALBERTO;2;1;45;0;27;60,00;456,70;512,60;459,35;389,70;454,81;NA;NA;Grupo 3;49,4;74,07;63,6;21,4;15,0;De 31 a 60 alunos
2015;51;MT;5106257;Nova Xavantina;51023423;NUCLEO COM DOM BOSCO ESCOLINHA BILLY GANCHO;4;1;19;0;19;100,00;564,47;611,34;539,73;579,93;660,00;NA;NA;Grupo 5;36,1;68,42;97,2;2,8;0,0;De 1 a 30 alunos
2015;51;MT;5106281;Novo São Joaquim;51023946;EE DINIZ ALVES DE TOLEDO;2;1;34;1;18;52,94;470,97;542,63;480,22;462,95;514,44;NA;NA;Grupo 3;34,0;88,89;48,4;33,9;17,7;De 31 a 60 alunos
2015;51;MT;5107065;Querência;51024101;EE QUERENCIA;2;1;99;0;82;82,83;480,62;559,28;494,50;457,03;539,51;NA;NA;Grupo 4;39,4;53,66;94,5;5,5;0,0;Maior que 90 alunos
2015;51;MT;5101001;Araguaiana;51024179;EE CEL JERONIMO GOMES SILVA;2;1;33;0;20;60,61;446,79;511,35;446,80;431,96;478,00;NA;NA;Grupo 3;19,1;85,00;88,0;7,7;4,3;De 31 a 60 alunos
2015;51;MT;5101803;Barra do Garças;51024381;INSTITUTO MADRE MARTA CERUTTI;4;1;45;0;43;95,56;565,61;624,19;544,31;569,33;677,67;NA;NA;Grupo 5;54,1;72,09;96,2;3,8;0,0;De 31 a 60 alunos
2015;51;MT;5101803;Barra do Garças;51024403;EE DEP NORBERTO SCHWANTES;2;1;55;1;31;56,36;454,08;511,02;451,65;426,55;470,65;NA;NA;Grupo 3;37,3;48,39;49,0;29,4;21,6;De 31 a 60 alunos
2015;51;MT;5101803;Barra do Garças;51024446;EE HERONIDES ARAUJO;2;1;86;1;53;61,63;473,24;522,76;478,13;428,93;503,77;NA;NA;Grupo 2;33,2;52,83;74,7;11,8;13,5;De 61 a 90 alunos
2015;51;MT;5101803;Barra do Garças;51024454;EE IR DIVA PIMENTEL;2;1;53;1;38;71,70;450,83;497,30;457,23;422,90;459,47;NA;NA;Grupo 3;32,2;81,58;53,9;34,8;11,3;De 31 a 60 alunos
2015;51;MT;5101803;Barra do Garças;51024594;EE FRANCISCO DOURADO;2;1;14;0;10;71,43;451,72;532,17;471,01;425,24;522,00;NA;NA;Grupo 4;32,9;70,00;65,3;22,2;12,5;De 1 a 30 alunos
2015;51;MT;5101803;Barra do Garças;51024632;EE NOSSA SENHORA DA GUIA;2;1;33;0;20;60,61;431,43;488,02;442,92;396,44;412,00;NA;NA;Grupo 3;33,3;80,00;69,8;22,6;7,6;De 31 a 60 alunos
2015;51;MT;5101803;Barra do Garças;51024667;EE ANTONIO CRISTINO CORTES;2;1;119;1;106;89,08;470,43;561,85;498,12;440,70;534,53;NA;NA;Grupo 3;30,5;66,98;73,9;22,9;3,2;Maior que 90 alunos
2015;51;MT;5101803;Barra do Garças;51024675;EE MAL EURICO GASPAR DUTRA;2;1;224;3;158;70,54;472,57;542,07;493,55;436,64;518,99;NA;NA;Grupo 3;33,6;53,80;69,9;20,3;9,8;Maior que 90 alunos
2015;51;MT;5106752;Pontes e Lacerda;51026295;EE 14 DE FEVEREIRO;2;1;350;1;198;56,57;451,56;524,38;469,82;423,44;484,44;NA;NA;Grupo 3;24,7;78,28;75,7;15,6;8,7;Maior que 90 alunos
2015;51;MT;5101704;Barra do Bugres;51027194;EE ALFREDO JOSE DA SILVA;2;1;175;0;93;53,14;449,73;527,08;474,56;434,23;506,45;NA;NA;Grupo 3;34,0;77,42;50,1;45,3;4,6;Maior que 90 alunos
2015;51;MT;5101704;Barra do Bugres;51027232;EE JULIO MULLER;2;1;82;0;56;68,29;453,76;534,53;475,86;423,67;537,50;NA;NA;Grupo 3;29,0;82,14;56,8;32,1;11,1;De 61 a 90 alunos
2015;51;MT;5103452;Denise;51027380;EE JOAQUIM A COSTA MARQUES;2;1;71;1;50;70,42;455,10;522,08;478,97;424,40;495,20;NA;NA;Grupo 3;17,0;82,00;66,2;26,9;6,9;De 61 a 90 alunos
2015;51;MT;5106232;Nova Olímpia;51027640;EE WILSON DE ALMEIDA;2;1;81;0;53;65,43;437,72;524,29;468,56;425,28;464,15;NA;NA;Grupo 3;28,3;77,36;65,5;24,3;10,2;De 61 a 90 alunos
2015;51;MT;5107958;Tangará da Serra;51027909;CENTRO EDUCACIONAL DE TANGARA DA SERRA - CETS;4;1;14;0;12;85,71;521,88;567,11;512,84;525,68;646,67;NA;NA;Grupo 5;52,6;66,67;95,7;4,3;0,0;De 1 a 30 alunos
2015;51;MT;5107958;Tangará da Serra;51028492;EE PROF JOAO BATISTA;2;1;37;0;32;86,49;446,46;526,86;462,35;434,04;485,00;NA;NA;Grupo 3;23,0;75,00;66,9;33,1;0,0;De 31 a 60 alunos
2015;51;MT;5107958;Tangará da Serra;51028506;EE 13 DE MAIO;2;1;230;1;162;70,43;472,95;545,94;498,25;457,55;551,48;NA;NA;Grupo 3;35,4;78,40;69,6;13,4;17,0;Maior que 90 alunos
2015;51;MT;5107958;Tangará da Serra;51028514;EE 29 DE NOVEMBRO;2;1;293;0;227;77,47;469,13;537,37;479,93;447,75;527,05;NA;NA;Grupo 3;35,1;61,23;69,6;15,6;14,8;Maior que 90 alunos
2015;51;MT;5107958;Tangará da Serra;51028549;EE RAMON SANCHES MARQUES;2;1;139;1;80;57,55;460,95;529,68;478,23;435,02;538,00;NA;NA;Grupo 3;48,0;78,75;65,4;9,1;25,5;Maior que 90 alunos
2015;51;MT;5107958;Tangará da Serra;51028646;INST PRESBITERIANO EDUCACAO SIMONTON;4;1;36;0;35;97,22;578,74;638,86;575,15;617,14;682,86;NA;NA;Grupo 6;46,7;82,86;96,8;2,4;0,8;De 31 a 60 alunos
2015;51;MT;5101258;Araputanga;51028930;EESPSG NOSSA SENHORA DE FATIMA;2;1;81;3;45;55,56;440,37;519,94;453,50;423,16;486,67;NA;NA;Grupo 3;43,8;75,56;71,2;16,5;12,3;De 61 a 90 alunos
2015;51;MT;5101258;Araputanga;51029324;ESPSG JOAO SATO;2;1;113;0;74;65,49;451,31;536,90;473,52;427,30;519,19;NA;NA;Grupo 3;27,7;72,97;77,8;7,8;14,4;Maior que 90 alunos
2015;51;MT;5101258;Araputanga;51029332;EEB PADRE JOSE DE ANCHIETA;4;1;16;0;16;100,00;514,73;602,69;540,29;510,42;677,50;NA;NA;Grupo 5;25,0;62,50;100,0;0,0;0,0;De 1 a 30 alunos
2015;51;MT;5103809;Figueirópolis D'Oeste;51029596;EE BARAO DE MELGACO;2;1;28;0;19;67,86;467,19;547,16;464,76;438,90;495,79;NA;NA;Grupo 3;13,8;100,00;76,9;22,4;0,7;De 1 a 30 alunos
2015;51;MT;5103957;Glória D'Oeste;51029693;ESCOLA ESTADUAL JOSE BEJO;2;1;21;0;14;66,67;437,82;527,66;462,01;400,89;542,86;NA;NA;Grupo 3;29,3;92,86;77,6;17,6;4,8;De 1 a 30 alunos
2015;51;MT;5104500;Indiavaí;51029812;EE PAULINO MODESTO;2;1;17;1;13;76,47;441,11;504,59;436,29;386,70;438,46;NA;NA;Grupo 2;24,3;76,92;85,5;4,3;10,2;De 1 a 30 alunos
2015;51;MT;5105002;Jauru;51030381;EE DEP JOAO EVARISTO CURVO;2;1;111;3;69;62,16;461,27;530,68;471,34;432,04;502,32;NA;NA;Grupo 3;27,5;86,96;73,2;11,3;15,5;Maior que 90 alunos
2015;51;MT;5105622;Mirassol d'Oeste;51030780;ESCOLA CASTELO BRANCO;4;1;14;0;14;100,00;508,29;587,70;529,91;543,74;614,29;NA;NA;Grupo 4;55,9;71,43;100,0;0,0;0,0;De 1 a 30 alunos
2015;51;MT;5105622;Mirassol d'Oeste;51030870;EE PADRE TIAGO;2;1;240;1;130;54,17;447,43;523,61;474,63;430,59;491,54;NA;NA;Grupo 3;39,0;82,31;73,7;16,9;9,4;Maior que 90 alunos
2015;51;MT;5107107;São José dos Quatro Marcos;51031990;EE DEP BERTOLDO FREIRE;2;1;167;2;105;62,87;456,21;527,98;470,09;422,55;498,29;NA;NA;Grupo 3;37,1;78,10;71,4;9,5;19,1;Maior que 90 alunos
2015;51;MT;5107156;Reserva do Cabaçal;51032058;EE PROF DEMETRIO PEREIRA;2;1;23;1;14;60,87;431,37;519,24;459,61;425,03;437,14;NA;NA;Grupo 3;48,6;85,71;79,8;7,4;12,8;De 1 a 30 alunos
2015;51;MT;5107206;Rio Branco;51032333;EE DEPFRANCISCO ERANGEL TORRES;2;1;43;0;26;60,47;466,11;563,50;476,63;444,99;483,85;NA;NA;Grupo 3;29,0;88,46;83,6;4,7;11,7;De 31 a 60 alunos
2015;51;MT;5107750;Salto do Céu;51032694;EE DEPFRANCISCO VILLANOVA;2;1;64;0;43;67,19;450,32;534,54;458,95;417,80;487,91;NA;NA;Grupo 3;23,7;93,02;72,5;5,8;21,7;De 61 a 90 alunos
2015;51;MT;5100508;Alto Paraguai;51033003;EE DR ARNALDO ESTEVAO DE FIGUEIREDO;2;1;56;1;30;53,57;451,99;526,98;464,32;411,49;508,67;NA;NA;Grupo 3;41,7;80,00;73,2;10,8;16,0;De 31 a 60 alunos
2015;51;MT;5106000;Nortelândia;51033534;EE IDALINA DE FARIAS;2;1;60;3;34;56,67;438,06;518,00;471,81;398,64;491,76;NA;NA;Grupo 2;26,2;88,24;65,7;9,6;24,7;De 31 a 60 alunos
2015;51;MT;5108857;Nova Marilândia;51033755;EE 1 DE MAIO;2;1;20;0;12;60,00;466,08;565,65;479,67;444,38;553,33;NA;NA;Grupo 3;43,9;83,33;72,0;10,5;17,5;De 1 a 30 alunos
2015;51;MT;5104906;Jangada;51034190;EE DAMIAO MAMEDES DO NASCIMENTO;2;2;20;0;12;60,00;432,40;509,77;422,85;397,81;416,67;NA;NA;Grupo 2;29,6;91,67;87,8;4,1;8,1;De 1 a 30 alunos
2015;51;MT;5104906;Jangada;51034352;EE BENEDITA AUGUSTA LEMES;2;2;26;0;17;65,38;416,21;479,44;411,48;416,78;382,35;NA;NA;Grupo 2;16,3;82,35;68,8;22,9;8,3;De 1 a 30 alunos
2015;51;MT;5104906;Jangada;51034360;EE ARNALDO ESTEVAO FIGUEIREDO;2;1;54;0;34;62,96;429,46;522,90;446,45;418,59;488,82;NA;NA;Grupo 3;35,7;79,41;69,8;24,9;5,3;De 31 a 60 alunos
2015;51;MT;5107701;Rosário Oeste;51034565;EE PROFESSORA ELIZABET EVANGELISTA PEREIRA;2;1;119;0;67;56,30;444,20;519,23;453,27;413,69;474,63;NA;NA;Grupo 3;26,3;83,58;64,6;31,7;3,7;Maior que 90 alunos
2015;51;MT;5103007;Chapada dos Guimarães;51035251;EE CEL RAFAEL DE SIQUEIRA;2;1;66;0;47;71,21;459,67;537,25;508,40;436,83;553,62;NA;NA;Grupo 3;43,9;76,60;63,0;31,7;5,3;De 61 a 90 alunos
2015;51;MT;5103403;Cuiabá;51036185;COLEGIO ISAAC NEWTON - CIN - MATUTINO INTEGRAL;4;1;137;0;126;91,97;502,51;562,51;509,99;500,58;574,44;NA;NA;Grupo 5;69,9;37,30;97,2;1,5;1,3;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51036193;CENTRO EDUC ALBERT EINSTEIN COLEGIO MASTER;4;1;222;0;214;96,40;568,47;623,14;566,34;580,12;738,13;NA;NA;Grupo 6;70,1;41,59;95,1;4,9;0,0;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51036215;COLEGIO NOTRE DAME DE LOURDES;4;1;69;1;64;92,75;545,31;625,01;556,04;580,21;769,77;NA;NA;Grupo 5;56,6;89,06;95,1;4,9;0,0;De 61 a 90 alunos
2015;51;MT;5103403;Cuiabá;51036541;EE ANDRE AVELINO RIBEIRO;2;1;413;4;309;74,82;447,82;523,71;472,24;425,13;475,08;NA;NA;Grupo 3;40,1;75,73;58,8;25,9;15,3;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51036622;EE JOAO BRIENNE DE CAMARGO;2;1;81;0;52;64,20;450,77;520,58;476,86;424,06;476,92;NA;NA;Grupo 4;31,5;76,92;56,8;28,7;14,5;De 61 a 90 alunos
2015;51;MT;5103403;Cuiabá;51036665;EE PE ERNESTO CAMILO BARRETO;2;1;73;1;44;60,27;439,02;529,76;481,39;410,37;509,09;NA;NA;Grupo 3;35,1;81,82;54,5;32,8;12,7;De 61 a 90 alunos
2015;51;MT;5103403;Cuiabá;51036673;EE PADRE JOAO PANAROTTO;2;1;79;1;48;60,76;443,22;518,03;456,78;406,80;452,92;NA;NA;Grupo 3;43,5;83,33;50,4;43,9;5,7;De 61 a 90 alunos
2015;51;MT;5103403;Cuiabá;51036681;EE PRESIDENTE MEDICI;2;1;288;1;208;72,22;465,40;534,51;491,03;451,00;534,52;NA;NA;Grupo 4;41,5;55,29;60,0;29,0;11,0;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51036690;EE MARCELINA DE CAMPOS;2;1;25;0;22;88,00;446,12;533,73;485,60;411,95;514,55;NA;NA;Grupo 4;45,7;77,27;89,0;6,5;4,5;De 1 a 30 alunos
2015;51;MT;5103403;Cuiabá;51036720;EE PROF ULISSES CUIABANO;2;1;96;0;80;83,33;460,87;535,68;480,63;446,72;510,50;NA;NA;Grupo 4;45,9;70,00;69,9;28,7;1,4;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51036746;EE CLEINIA ROSALINA SOUZA;2;1;87;1;50;57,47;448,97;511,10;448,57;404,77;442,00;NA;NA;Grupo 3;35,1;74,00;57,2;38,2;4,6;De 61 a 90 alunos
2015;51;MT;5103403;Cuiabá;51036754;EE PROF NILO POVOAS;2;1;90;0;71;78,89;456,18;520,58;481,04;429,17;476,06;NA;NA;Grupo 3;38,9;61,97;69,2;18,9;11,9;De 61 a 90 alunos
2015;51;MT;5107800;Santo Antônio do Leverger;51037572;IFMT - CAMPUS SAO VICENTE;1;2;57;0;53;92,98;488,36;576,43;506,84;501,72;514,72;NA;NA;Grupo 3;86,8;90,57;81,2;18,8;0,0;De 31 a 60 alunos
2015;51;MT;5103403;Cuiabá;51038447;ESCOLA MILITAR TIRADENTES;2;1;101;0;97;96,04;475,34;547,79;505,66;453,96;569,69;NA;NA;Grupo 4;53,5;79,38;88,4;11,6;0,0;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51038536;IFMT - CAMPUS CUIABA;1;1;275;0;230;83,64;520,01;611,82;560,37;542,49;641,91;NA;NA;Grupo 4;NA;56,09;89,6;10,2;0,2;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51038722;EE JOAQUINA CERQUEIRA CALDAS;2;1;48;0;24;50,00;430,48;510,87;474,65;438,42;534,17;NA;NA;Grupo 3;42,1;66,67;74,3;15,7;10,0;De 31 a 60 alunos
2015;51;MT;5103403;Cuiabá;51038757;EE DIONE AUGUSTA SILVA SOUZA;2;1;299;1;182;60,87;447,54;522,95;472,42;423,52;483,52;NA;NA;Grupo 3;35,0;65,38;60,0;16,5;23,5;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51038919;ESCOLA ADVENTISTA CENTRO AMERICA;4;1;18;1;15;83,33;504,42;558,99;514,23;504,52;561,33;NA;NA;Grupo 5;23,1;53,33;89,7;10,3;0,0;De 1 a 30 alunos
2015;51;MT;5103403;Cuiabá;51039010;CEMA - CENTRO EDUCACIONAL MARIA AUXILIADORA;4;1;23;0;22;95,65;500,48;562,00;533,99;491,38;543,64;NA;NA;Grupo 3;47,1;81,82;93,9;5,3;0,8;De 1 a 30 alunos
2015;51;MT;5103403;Cuiabá;51039036;COLEGIO CORACAO DE JESUS;4;1;77;1;73;94,81;526,53;586,02;540,03;536,68;659,37;NA;NA;Grupo 5;67,5;78,08;95,4;4,6;0,0;De 61 a 90 alunos
2015;51;MT;5103403;Cuiabá;51039192;EE JOSE DE MESQUITA;2;1;121;1;72;59,50;455,94;520,11;461,94;422,17;472,50;NA;NA;Grupo 3;26,3;75,00;71,3;9,1;19,6;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51039214;ESCOLA EVANGELICA MISSIONARIO GUNNAR VINGREN;4;1;19;0;17;89,47;470,66;521,18;470,29;433,46;466,47;NA;NA;Grupo 4;26,3;52,94;99,0;1,0;0,0;De 1 a 30 alunos
2015;51;MT;5103403;Cuiabá;51039257;ESCOLA ESTADUAL PROFESSORA ELIANE DIGIGOV SANTANA;2;1;148;2;91;61,49;448,47;532,84;480,65;432,22;473,63;NA;NA;Grupo 4;41,8;71,43;67,6;24,9;7,5;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51039826;INSTITUTO EDUCACIONAL ICE - EIRELI -ME;4;1;112;0;99;88,39;488,66;564,14;509,65;499,60;585,25;NA;NA;Grupo 4;75,2;51,52;96,4;3,0;0,6;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51039869;EE LICEU CUIABANO MARIA DE ARRUDA MULLER;2;1;464;1;373;80,39;463,24;536,72;488,61;437,68;528,69;NA;NA;Grupo 3;25,0;59,25;82,8;10,6;6,6;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51039877;COLEGIO SALESIANO SAO GONCALO - ESCOLA DE EDUCACAO BASICA;4;1;261;0;248;95,02;567,34;634,62;553,77;604,43;699,68;NA;NA;Grupo 5;75,5;90,32;98,8;1,2;0,0;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51039974;EE PROF HELIODORO CAPISTRANO DA SILVA;2;1;62;1;50;80,65;458,84;540,97;500,09;447,89;512,40;NA;NA;Grupo 4;27,2;76,00;54,7;45,3;0,0;De 61 a 90 alunos
